1124,estilista dpilacion,000
1125,profesoras,234
1126,especialista aseo,911
1127,tenst,000
1128,asistente tecnico pedagog,361
1129,asistente de formacion,235
1130,prof de oficina tecnica,232
1131,profesora plan apoyo,232
1132,barredora de calle,000
1133,docente apoyo,361
1134,crew mac,000
1135,director profesor,231
1136,inspectora asistente educ,531
1137,evaluadora,235
1138,auxiliar contrata covid,532
1139,profersora,234
1140,maestra senior,234
1141,orientacion,235
1142,profesora de matematica s,234
1143,educparvulo,234
1144,tec de aseo,911
1145,barredera,912
1146,docente de emedia,232
1147,encargada de capacitacion,235
1148,apoyo temporada,000
1149,auxilair aseo,911
1150,tecnico en parrvulo,361
1151,medico patologo,221
1152,jefe de ginecologia,221
1153,coordinadora de aseo,000
1154,tec educacion de parvulo,361
1155,tecn educacion especial,361
1156,auxiliar aseo jardines,000
1157,docente guia,235
1158,animadora pastoral,000
1159,educa parvulo,234
1160,mayor domo,911
1161,auxuiliar aseo,911
1162,rutera promotora,000
1163,directora del hogar,000
1164,educadorad de trato direc,235
1165,ist en salud,000
1166,profe ed fisica,235
1167,encargada de cra,000
1168,tecnico asistente ed espe,361
1169,cuidadora de amayor,532
1170,educadora de sala,234
1171,tecnico educacion parvulo,361
1172,auxuiliar de aseo,911
1173,tecnico ed de parvulos,361
1174,enfermera asesora,222
1175,bandejera,000
1176,operaria de barrido,000
1177,examinadora practica,000
1178,tecnico prog int escolar,361
1179,asistente educ de parvul,361
1180,anestesista,221
1181,encargada de clinica,000
1182,asiste de aseo,911
1183,tens mater pediatria,222
1184,auxiliar  portera,911
1185,jeje de unidad,000
1186,profesora de deportes,235
1187,educadira de parvulos,234
1188,educadora de parvuos,234
1189,atencion de niños,531
1190,educadora itinerante,235
1191,profesora de corno france,231
1192,maestra a cargo,234
1193,prof de educ diferencial,235
1194,tens enfer,222
1195,aux de lavado,912
1196,coordinadora integracion,000
1197,docente titular,231
1198,docente hospitalario,235
1199,tutora de menores,235
1200,aistente educacion,361
1201,cuidadora de ancianos,532
1202,auxiliar de reposteria,000
1203,psiquiatra infantil,221
1204,tecico en parvulo,361
1205,coordinadora de segundo,361
1206,inspecto y encargada de r,000
1207,secretaria docente,000
1208,coordinadora de diurna,000
1209,inspector de basica,531
1210,profesional de la salud,224
1211,psicopedagoga de programa,235
1212,coordinadora sep,235
1213,coordinador campo clinico,000
1214,ayudante de limpieza,911
1215,monitora educacional,361
1216,asisitente de educacion,361
1217,educdiferencial,235
1218,encargada convivencia,000
1219,coordinadora pastoral,000
1220,educador de proyecto,235
1221,encargada de patio,531
1222,asistemnte de parvulo,361
1223,matrona y enfermera,222
1224,jefa depto lenguaje,235
1225,auxiliar de asea,911
1226,docente universitaria,231
1227,limpieza y despeje camino,000
1228,bartillera,000
1229,educadora de sala cuna,234
1230,asistente de aula pie,531
1231,asistente ducacion,361
1232,auxiliar d easeo,911
1233,neurologa medico,221
1234,tia de sala,531
1235,limpieza de cooler en rut,000
1236,auxilar aseo,911
1237,docente enc colegio,234
1238,coordinadora  profesora,235
1239,enfermera reanimadora,222
1240,crew ayudante,000
1241,singuerista,000
1242,inspectora colegio,531
1243,aux mant de aseo,911
1244,coordinadora convivencia,000
1245,auciliar de aseo,911
1246,asistete de aula,531
1247,ayudante de peluqueria,000
1248,tens vacunatorio,224
1249,tens maternidad,532
1250,tens de vacunatorio,361
1251,aux de aulario,361
1252,enc jardin infantil,531
1253,con educadora,234
1254,aistente dep arvulos,361
1255,farmacia,224
1256,junior y aseadora,911
1257,educadora diferecial,235
1258,kine,224
1259,cociliar de dietetica,000
1260,coordinadora op,000
1261,educdora de parvulos,234
1262,tec educacion parv,361
1263,aseo multifuncional,911
1264,aauxiliar de aseo,911
1265,tecnico asist de parvulo,361
1266,asist de la educ,361
1267,tecnico en eduacion parvu,361
1268,kardista,000
1269,control de temporada,000
1270,encargada de convicencia,235
1271,directora de rehabilitaci,224
1272,profesora de planta,231
1273,asistente parvularia,531
1274,auxililar de limpieza,911
1275,oncologa,221
1276,profe de matematica,234
1277,coordinadora de inclusion,000
1278,tecnico en aten parvula,361
1279,docente de gastronomia,232
1280,agente en educativa,000
1281,tecnico en educacion parvularia,361
1282,lavadora de bandeja,000
1283,encargada programas junae,000
1284,tecen parvulo,361
1285,auxiliar se aseo,911
1286,jefa hematologia,221
1287,asiatente de parvulos,531
1288,auxiliar de asseo,911
1289,coordinadora tecnica utp,235
1290,cordinadora red urgencia,000
1291,docente de idioma,234
1292,auxiliar de educacion,361
1293,docente patoralista,232
1294,directora de centro,000
1295,educadora trato ditrecto,234
1296,operaria aseo y otros,911
1297,tec educadora de parvulo,234
1298,cuidadora de adulto,532
1299,asitente de adulto mayor,532
1300,matrona supervisora,222
1301,docente ciencia,231
1302,aseadora y tramitadora,000
1303,auxiliar ama de llaves,911
1304,limpiar,911
1305,cordin de campo clinico,000
1306,asistented e educacion ad,361
1307,prof de ed diferencial,235
1308,educadora difer,235
1309,camillera de ambulancia,532
1310,tec en parvulños,361
1311,auxiliar areas verdes,000
1312,auxiliuar de maestro,361
1313,asietente de educacion,361
1314,auxiliar de coperia,000
1315,auxiliar de aseo  admini,911
1316,profesora de reforsamient,234
1317,edc de parvulo,234
1318,operadora aseo,911
1319,ispectora de patio,531
1320,apoyo de utp,235
1321,tutor sombra,235
1322,profesora de ciencia,234
1323,directora de docentes,000
1324,asist ali,000
1325,tecnico en atencion de parvulo,361
1326,mucama  aux aseo,911
1327,auxiliar de aseo y estafe,912
1328,limpieza de vehiculos,912
1329,mantenimiento y aseo,912
1330,encarga de dermatologia,221
1331,edu parvulo,234
1332,profesora de danza,232
1333,tecnico de parvula,361
1334,envaladora,000
1335,supervisora de limpieza,911
1336,profesora ciencias natura,232
1337,docente educacion basica,234
1338,asistente aulas,531
1339,kinesiologa upca,224
1340,servicio de aseo,911
1341,atencion diaria de niños,531
1342,asistente de ciclo,361
1343,mantencian,000
1344,experta en prevencion,000
1345,aseo obra gruesa,000
1346,profesional de niños,235
1347,educador tradiconal,235
1348,asistente de adulto,532
1349,jefa de escuela,235
1350,operador aseo,911
1351,aux de aeo,000
1352,educadora de pavulo,234
1353,jefe u pedagogica,235
1354,maestra volante,234
1355,tensado,000
1356,ondontologa,224
1357,mucama integral,911
1358,auxilirar de aseo,911
1359,tecnico en patrvulo,361
1360,auxililar de aseo,911
1361,asistente ed aseo,911
1362,prof de refuerzo,235
1363,asistente de educacion au,361
1364,tens salud,222
1365,maestra de basica,234
1366,op aseo,911
1367,psicologa de programa int,000
1368,apoyo planta aseo industr,912
1369,asistente de la ed,531
1370,profesora y coordindora,234
1371,decente academico,231
1372,encargada de disciplina,000
1373,capacitacion,235
1374,auxiliar y copera,000
1375,perapeuta ocupacional,224
1376,sushera pm,000
1377,representante de medico,221
1378,gente educativa,000
1379,coordinadora de medicina,221
1380,tecnico en educ diferenci,361
1381,docente y tutora,234
1382,supervisora de ama de lla,000
1383,treining,000
1384,auxiliar de aseo y jardi,912
1385,auxiliiar de aseo,911
1386,coordinadora academico,232
1387,cordinadora tecnica terri,000
1388,asistente pedagogica,361
1389,tecnico educativo,361
1390,med operacional,000
1391,docente area ciencias,231
1392,tecnico de educacion,361
1393,cuidadora niños,531
1394,coordinadora del centro,000
1395,asistente de educ especi,235
1396,ayudante accion cristiana,000
1397,jefa de biblioteca,000
1398,tecnico en oparvulos,361
1399,encargada loca,000
1400,orientadora y profesora,235
1401,auxiliar deaseo,911
1402,auxiliar  de aseo,911
1403,especialista limpiza,911
1404,auxciliar de aseo,911
1405,area de aseo,911
1406,asistente de ed diferenc,235
1407,observador terrestre,000
1408,aseo de calles,912
1409,criud,000
1410,tecnico en parv,361
1411,edocadora de parvulos,234
1412,lencera mucama,912
1413,planta docente,000
1414,educadora diferencial pie,235
1415,teceducacion parvularia,234
1416,volante de aseo,911
1417,asistente educativo,361
1418,asistente educacion aula,531
1419,enfermera analista fisc,222
1420,fonoudiologa,224
1421,tallerista,000
1422,enc convicencia escolar,235
1423,profesora e media,232
1424,tec en educadora parvulos,361
1425,op aseo industrial,912
1426,tens nivel superior,361
1427,cudadora,532
1428,odontopediatra,224
1429,tecnico educadora parvulo,361
1430,atencion de parvulo,234
1431,cuidadora rotativa,532
1432,asitente de parvulo,531
1433,tecnico en aux de parvulo,361
1434,tens en enfemeria,222
1435,profesora de gastronomia,232
1436,asistente tecnico de aula,361
1437,labores de aseo,911
1438,tecn educ parv,361
1439,inspectora de formacion,235
1440,encargada del pae,000
1441,tutora tea,235
1442,academica de planta,231
1443,educacion basica,234
1444,profesora y encargada,234
1445,tecnico en edu especial,361
1446,aseador industrial,911
1447,asistete de educacion,361
1448,tens cirugia,361
1449,educadora de parvulos enc,234
1450,supervisora de enfermeria,222
1451,jefa capacitacion y couch,000
1452,experta en maquillaje,000
1453,aulxiliar de aseo,911
1454,sanidad,000
1455,contrata a remplazo,000
1456,asistente revision trenes,000
1457,educacion parvularia,234
1458,tens salud mental,222
1459,tecnico educacion de parv,361
1460,asistente de mantencion,000
1461,profesional extraescolar,235
1462,encargada de maquillaje,000
1463,directora de curriculum,235
1464,asesora clinica,000
1465,encargada de educacion,235
1466,coordinadora segundo cicl,000
1467,economo,000
1468,aseo para plaza,912
1469,aux atencion de menores,531
1470,profesor basico  sicoped,234
1471,tecnico en prvulos,361
1472,profesora educcion,234
1473,inspectora paradocente,531
1474,jefe de unidad de salud,000
1475,eduacion diferencial,235
1476,edbasica,234
1477,tecnico asistente de parv,361
1478,tec en ed especial,361
1479,tens en casa roposo,222
1480,asistene de la educacion,361
1481,tecnico en parvulio,361
1482,educadora parbulos,234
1483,asistente servicios menor,000
1484,inspectora de enseñanza m,235
1485,profesora de educa fi,234
1486,coordinadora ced,000
1487,asistente de educacion di,361
1488,ecucadora diferencia,235
1489,dentista de urgencia,224
1490,enfermera jefe post op,222
1491,asist de tarde de juego,531
1492,tecnico en pervulos,361
1493,personal medicina tradici,000
1494,asistente del adulto mayo,532
1495,naturopata,224
1496,directora del colegio,000
1497,tecico en parvulos,361
1498,operaria aseo calles,912
1499,medico becario,221
1500,higiene hospitalario,911
1501,ducadora de parvulos,234
1502,cordinadora de campo clin,000
1503,docente lenguaje,234
1504,directora del liceo,235
1505,auxiliar de area verde,000
1506,provida,000
1507,consultora de capacitacio,235
1508,interna,911
1509,piscologa,224
1510,tecnico en parvulo 08 202,361
1511,tecnico e parvulo,361
1512,profesora de educ diferen,235
1513,directora cepech,000
1514,operador ocupacional,000
1515,tecnico parbularia,361
1516,profesora e inspectora,235
1517,profesora de ingles y jef,234
1518,orientadora educacional,235
1519,unidad tec pedagogica,235
1520,aux media jornada casino,000
1521,profesora de ed basica,234
1522,aseadora y control trafic,000
1523,auxiliar aseo vendedora,000
1524,barendera,911
1525,asesora pedagogica,235
1526,cuidadora de enfermos,532
1527,tecnico en limpieza,912
1528,inspectora general y docente,235
1529,jefe de hornero,000
1530,asistente de educacion pa,361
1531,pedagogico administrativo,000
1532,asistente de profesora,361
1533,hielatera,000
1534,asiste de primero basico,531
1535,docente de enseñanza basi,234
1536,asistente de educadora,361
1537,enefemra,222
1538,coordinadora de escuela,235
1539,consultora belleza,000
1540,parbularia,234
1541,coordinadora del programa,000
1542,operaria de higene,912
1543,jefa clinica,221
1544,bar terner,000
1545,auxoñaor de aseo,911
1546,higiene hospitalaria,911
1547,singerista,000
1548,tecnico en aula,361
1549,tecnico en asistente en p,361
1550,agenda educativa,000
1551,aseo salas de procesos,912
1552,tens de cirugia,222
1553,auxiliar de cafeteria,000
1554,jefa de casa,000
1555,profesora de fisica,232
1556,masofilaxista,000
1557,auxilar de limpieza,911
1558,profesora dif,234
1559,asist de aula diferencial,361
1560,agente educativa de parvu,234
1561,patologa,221
1562,maestra 2,234
1563,auxde aseo,911
1564,asistente de parkin,000
1565,asesora de salud,000
1566,tens domicilio,222
1567,profesora fisica,232
1568,ayudante contruccion,000
1569,fonoaudiologo,224
1570,psiciologa,000
1571,tecnico en integracion,361
1572,asistente de vestuario,000
1573,tecnico en ed especial,361
1574,crew avanzado,000
1575,cordinadora estudiantil,235
1576,pedagogia en educacion fi,000
1577,limpieza de calles,000
1578,auxiliar de piking,000
1579,jornal limpieza,911
1580,profesora de lengua y lit,234
1581,tecnico en parvulos pie,361
1582,jefe de escuela,235
1583,tec aula,361
1584,docente y apoyo utp,235
1585,profesora de e fisisca,232
1586,maestro auxiliar,361
1587,docente coordinadora,235
1588,utp encargada,235
1589,eduvadora de parvulo,234
1590,cirujana,221
1591,camarines,000
1592,asistenta de parvulo,531
1593,ayudante de riego,000
1594,stewart lava losa,911
1595,coordinadora programa tec,000
1596,aseo conserveria,912
1597,supervisor de biblioteca,000
1598,profesoral general basica,234
1599,tia asistente de aula,531
1600,auxiliar aseo areas verde,912
1601,mantenedor,000
1602,control peso,224
1603,agente educactiva,000
1604,aistente de parvulos,531
1605,terapeuta ocupacional de,224
1606,tens de area de examenes,222
1607,operario limpieza vidrios,912
1608,etd educadora,234
1609,educadora a parvulo,234
1610,au xiliar de aseo,911
1611,encargada de casa,911
1612,profesora de diferencial,235
1613,asistente residencia,532
1614,asistente de aula pre esc,531
1615,docencia,231
1616,tec de aula,361
1617,coordinadora de lenguaje,235
1618,planchadora,912
1619,lavado de loza,000
1620,docente edu diferencial,235
1621,supervisora de aseo e ino,000
1622,scouting,000
1623,coordinadora de bibliocra,000
1624,coordinadora acompestudi,000
1625,asesora aseo,911
1626,coordinadora prog ie,000
1627,auxliar aseo,911
1628,mantencion y aseo,912
1629,limpieza de covid,911
1630,auxiliar de servicio menor,000
1631,encargada formativa,000
1632,amarradora tutores,000
1633,asistente educacional,361
1634,tecnico en parvulo superi,361
1635,profesora integral,234
1636,aducadora parvula,234
1637,tec atencion parvulos,361
1638,policia de aseo,911
1639,prof division fomento,000
1640,auxiliariar de higiene,911
1641,docente apoyo utp,235
1642,tecnico en ed diferencia,361
1643,tens cuidadora ppi,532
1644,auxiliar de mayordomo,000
1645,auxiliarv de aseo,911
1646,profesora biologia,232
1647,tens patologia cervical,222
1648,entremiento general,000
1649,tec en educ especia,361
1650,cuidador de apoyo,532
1651,monitora proyecto lector,235
1652,monitora tecnico,000
1653,enc biblioteca y docente,231
1654,educadora diferencial em,235
1655,enfermero de urgencia,222
1656,encar conv escolar,361
1657,auxilir de aseo,911
1658,domiciliaria,532
1659,coordinadora de integraci,000
1660,coord de ciclo,000
1661,oersonal de aseo,911
1662,ayudante educativa,361
1663,ayudante lavanderia,912
1664,limpieza pasillo y baños,911
1665,maestro de condolencias,000
1666,porfesora de ciencias,232
1667,docente basico,234
1668,asistente parbularia,531
1669,apoyo utp,235
1670,jefa suplente,000
1671,operario de aseo fino,912
1672,profesora especialista,235
1673,ps9icologa,000
1674,dermocoaching,000
1675,codocente,235
1676,tens posta pedregal,222
1677,tecnico en atencion parvu,361
1678,ayudante patio madera,000
1679,coordinadora tens,222
1680,tan encargada,000
1681,aseo y porteria,911
1682,asistente de salas,531
1683,pdt,000
1684,profesora de enseñanza me,234
1685,asist educ diferencial,361
1686,sicologa enseñ basica,235
1687,auxiliar de aseo estafet,911
1688,terminadora,000
1689,educadora parviulos,234
1690,asistende educativa,361
1691,bachera,000
1692,profesora de ed diferenc,235
1693,asistente tecnico ed dife,361
1694,profesora de educa difere,235
1695,tecnica en parvulos,361
1696,tecnico en ed diferencial,361
1697,profesora artes y muisca,234
1698,descolar,000
1699,aux parvulo,531
1700,auxiliar diletetica,224
1701,auxiliar de maestros,361
1702,apoyo curricular,361
1703,profesional de intclinic,000
1704,profesora artes,232
1705,agente educativo reemplaz,235
1706,tens unidad de apoyo,222
1707,mucama y garzona,911
1708,operario de aseos,911
1709,aprendiz,000
1710,tec educa parvulo,361
1711,asesora de servicios aseo,911
1712,encargada de estudiantes,235
1713,psicologa estudiantil,000
1714,auxiliar de aseo clinico,911
1715,tens neonatologia,532
1716,asistende educaional,361
1717,maestra mayor,234
1718,sicologa encargada conv,235
1719,medico ginecologo,221
1720,atencion de parvulos,234
1721,operativa prev perdida,000
1722,preparadora,000
1723,tecnico integracion,361
1724,tecnico de apoyo pedagogi,361
1725,profesora educ media,232
1726,educadora de tratodirecto,235
1727,profesora de e fisica,234
1728,tec atenc parvulo,361
1729,docente de ciencias n,234
1730,encargada sala y proyexct,000
1731,coordinadora de post grad,231
1732,jefa de egresado,000
1733,porfesional intervencion,000
1734,profesora cocina,232
1735,profesora lenguaje emedi,234
1736,profesora de educacion f,232
1737,tutor de parvulo,234
1738,tec en parbulos,361
1739,cuiadora,531
1740,tecnico de aseo,911
1741,directora escolar,235
1742,profesora educ basica,234
1743,teceduc parvulo,234
1744,auxiliar volante,000
1745,podologo,224
1746,asistende de aula,531
1747,cordinadora de guias y re,000
1748,cuidadora del adulto mayo,532
1749,auiliar de aseo,911
1750,traineer,000
1751,cuidadora de los resident,532
1752,formadora,000
1753,mantencion plaza,000
1754,tecatencion de parvulos,234
1755,encargada escuela,000
1756,tens veterinaria,223
1757,profesora edfisica,232
1758,educadora de trato directo,235
1759,profesora educacio basica,234
1760,tens botica,222
1761,porfesora de cocina,232
1762,educadora trato drecto,532
1763,educadora nivel,235
1764,stokc rutera,000
1765,educadora en apoyo de sal,361
1766,profesora y asesora,000
1767,co profesora,234
1768,profesora instrumentos,232
1769,auxilliar de aseo,911
1770,academico asistente,232
1771,cuidador persona primario,532
1772,pediatra,221
1773,helter,000
1774,encar de area de ingles,235
1775,medico neurologa,221
1776,docente y secretaria acad,000
1777,ayudante maestro segundo,361
1778,profesora y directora,234
1779,coordinadora tec pedag,235
1780,aseo y multifuncional,911
1781,profesora de edu,234
1782,atencion de paciente,532
1783,coord conviven y formac,235
1784,coord area fonoaudiologia,224
1785,tec en parvulo sala cuna,361
1786,aux aseo y cocina,912
1787,licitadora medica,000
1788,aseadora de aseo,911
1789,prof ed diferencial,235
1790,tecnico parbulos,361
1791,encargada programa inmuni,000
1792,enfermera medico quirurgi,222
1793,esducadora y directora,235
1794,educudora trato directo,532
1795,labores de limpieza aseo,911
1796,lectora de medidores,000
1797,aist salud y alimentac,000
1798,cordinadora segundo ciclo,235
1799,enfermera cordinadora,222
1800,psicologa conv escolar,235
1801,terapia ocupacional,224
1802,coordinadora de grupo,000
1803,prof de proyectos,232
1804,nutricionista coordinador,224
1805,barredora despapeladora,000
1806,profesora educacion difer,235
1807,edu pedagogica,235
1808,cuidadora adulto m,532
1809,asistente de formacion y convivencia escolar,235
1810,profesora de gastronimia,232
1811,apoyo al aula,361
1812,educadora direfencial,235
1813,auxiliar de extension hor,000
1814,directora de ballet,000
1815,auxiliar cocina y aseo,000
1816,tens pctes cronicos,222
1817,mantencion de cabañas,000
1818,docente infant,234
1819,asistente en aula,531
1820,educadora trato direc,235
1821,educador tecnica,232
1822,profesora diferencial pie,235
1823,tens veterinario,223
1824,agente aducativo,361
1825,operaria de lipieza,911
1826,asistente de capacitacion,361
1827,auxiliar maestra,361
1828,tens de maternidad,222
1829,auxiliar de comedor,000
1830,coordiandora docente,000
1831,gestacion,000
1832,encarga del estar medico,222
1833,educ parvulo  supervisor,234
1834,auxiliar de aseo industri,912
1835,nutricionista jefa de tur,224
1836,cordinadora de la u tecni,000
1837,asistente educacion difer,361
1838,sicologa de conv escolar,235
1839,digatorada,000
1840,ayudante de temporada,000
1841,ejecutiva dental,224
1842,auxiliar de aseoa,911
1843,limpieza y aseo,911
1844,profesora area biblioteca,235
1845,enfermera gestion,222
1846,monitora de arte,000
1847,mantenedora de arreas,000
1848,labores aseo y hornato,911
1849,operaria podadora,000
1850,asistente de utp,000
1851,profesoraeducacion fisica,234
1852,educadora parvuylos,234
1853,cuidador de aduto mayor,532
1854,tecn parvulo,361
1855,asistente de adulto mayo,532
1856,enfermera coodinadora,222
1857,pinzadora y lavado,912
1858,educadora trato direto,235
1859,directora de sala cuna,235
1860,docente administrtiva,000
1861,tens uti pediatrica,222
1862,tecnico en aten parvulo,361
1863,ortodoncista,224
1864,coordinacion primer ciclo,235
1865,tecnico en ed parvulos,361
1866,coordinadora de programac,000
1867,aaseadora,911
1868,aseo en turismo,911
1869,cam,610
1870,profesora de lenguaje ens,234
1871,servicio de urgencia,000
1872,inspectora escolar,235
1873,auxiliar de aseo pabellon,911
1874,enfermero,222
1875,ayxiliar de aseo,911
1876,auxiliar de higene,000
1877,coordinadora de utp,235
1878,operaria de lavantaria,912
1879,auxiiarr de aseo,911
1880,cas instituciones,532
1881,enc de aseo oficinas,911
1882,auxiliares de aseo,912
1883,educardora diferencial,235
1884,saistente educativa,361
1885,tecnico residencial,000
1886,profesora de eddiferenci,235
1887,directora y profesora,234
1888,jugadora,000
1889,educadora de parvulios,234
1890,area publica mucama,911
1891,eduacadora,234
1892,profesional de familia y,221
1893,tecnico en parvculo,361
1894,docente coordinadora cra,235
1895,asisten de educacion,361
1896,pr5ofesora de religion,234
1897,asistiente educacion,361
1898,medico contralor,221
1899,coordinadora inclusion,235
1900,operaria parquimetro,000
1901,profesora de edc diferen,235
1902,dirtectora del jardin,235
1903,auxiliar descolador,000
1904,terpeuta ocupacional,224
1905,asesora pedagocio,235
1906,prof difierencial,235
1907,auxiliar e aseo,911
1908,encargada de estudio y,000
1909,psicologa clinica,224
1910,tec educacion de parvulos,361
1911,ausiliar de aseo,911
1912,educadora tecnico,232
1913,pomotora,000
1914,educadora bilingue,234
1915,profesora filosofia,231
1916,asistente de tei,361
1917,aseo y mantenimiento,911
1918,inter lenguaje de señas,224
1919,educadora diferencial de,235
1920,terapeuta ocupacinal,224
1921,coordinadora tec profesio,232
1922,assit de aula,531
1923,cordinadora pedagogica,235
1924,tecnica en parvulo s,361
1925,enc reactivos columnas y,000
1926,tallerista y cuidado de n,000
1927,profesora danza,232
1928,profesora ciencia natural,234
1929,polifucnional,000
1930,tecnico en educ de parvul,361
1931,ayudante de picking,000
1932,preparadora laboral,235
1933,coord unidad capacitacion,000
1934,presonal de aseo,911
1935,enc de salud,000
1936,diseñadora capilar,000
1937,tec asistente aula,531
1938,parvularia de sala cuna m,234
1939,especiliasta de limpieza,912
1940,sicologa convivencia esc,235
1941,tencio en educacion de pa,361
1942,profesora de educ difere,235
1943,coord inicial de 1er cic,000
1944,auixiliar de aseo,912
1945,doceente de aula,234
1946,profesional encargada de,000
1947,masajista,000
1948,encargada ambiente escola,235
1949,profesor jornada,234
1950,aseadora de empaque,000
1951,operaria de jardineria,000
1952,psicologa tratante,000
1953,cuidadoda de adulto mayor,532
1954,modelo,000
1955,prometora,000
1956,medico general residente,221
1957,asistente de acondicionam,000
1958,educadora pedagojica,235
1959,tecnio en parvulos,361
1960,tens parvulo,361
1961,medico urgencia,221
1962,asisente de parvulos,531
1963,docente de educacion,231
1964,exiliar de aseo,911
1965,supervisora de educacion,235
1966,monitora tecnica,232
1967,asist educ,361
1968,jefa unidad tec pedagogic,235
1969,veterinaria residente,223
1970,docente de quimica y biologia,232
1971,tec en ed parvularia,361
1972,asistente de aseo menores,911
1973,selecconadora,000
1974,encargada de porteria y a,000
1975,aseo y mucama,911
1976,auxiliar obrero,000
1977,encargada cuarto,000
1978,jefa de reproduccion,223
1979,asistente area educacion,361
1980,tens de ceiss,222
1981,agente eduicativo,000
1982,doctora apoyo ortodoncia,224
1983,pre prencista,000
1984,educado de parbulo,234
1985,profesora de laboratorio,232
1986,lavadora,912
1987,auxiciliar de aseo,911
1988,nutricionista encargada,224
1989,coordinadora de practica,000
1990,educadora diferecncial,235
1991,docente profesora,234
1992,auxiliar de asep,911
1993,clinico farmaceutico,224
1994,educadora de pavulos,234
1995,asciada,000
1996,tecfnico en parvulo,361
1997,inspectora preescolar,531
1998,jefe unidad tecnica pedag,235
1999,docente de religion,235
2000,paradocente y tec parvulo,531
2001,mucama hotel,911
2002,assitente de la eduacion,531
2003,dicectora jardin infantil,234
2004,aseo de barrido,912
2005,docente y utp,235
2006,prf educacion diferencial,235
2007,pec sup de parvulos,234
2008,asistente de la eduacacio,361
2009,educadora dif pie,234
2010,auxiliar en alimentacion,000
2011,contraparte profesiona sa,000
2012,lider de aseo,911
2013,educadura de parvulos,234
2014,enfermerea,222
2015,coordinadora de lecturas,235
2016,profesora de educ,234
2017,tens en dialisis,224
2018,asist de sala,531
2019,auxiliar de barrido,000
2020,agente ducativa,361
2021,kinesiologa de upc,224
2022,profesional del area de p,000
2023,coordinadora prog integra,000
2024,encargada de conv escolar,235
2025,tencino en asist de parvu,361
2026,personal de salud,000
2027,tens hospital,222
2028,medico de zonal,221
2029,ed programa de integracio,000
2030,atencion parvulo,234
2031,encaragada biblioteca pub,000
2032,aux de mantencion,000
2033,tens parto y ugo,222
2034,selladora y aseadora,912
2035,limpieza espacios publico,912
2036,profesora efisica,234
2037,encargada de partos,222
2038,apoyo aseo y mantencion,911
2039,tecatencion parbulos,234
2040,docente y acompañamiento,235
2041,y tecnico en parvulos,361
2042,mucama lencera,912
2043,camarinera,911
2044,docente de ciencia,232
2045,ayudante de lavado,912
2046,enfermera reemplazo,222
2047,tec en ate de parvulos,361
2048,tecnico en ed parvulo,361
2049,aux a seo,000
2050,oficial cuarto,911
2051,profesora de edfisica,234
2052,operarios de aseo,911
2053,terapista,224
2054,encargado de visual,000
2055,cuidadora de niños,531
2056,esucadora de parvulos,234
2057,educ pedagogica,235
2058,coordinadora sapu,000
2059,tenico educacion especial,361
2060,tens y psicopedagoga,000
2061,aseo y sanitizacion,911
2062,tecnico educacuion parvul,361
2063,profesora de educacion es,234
2064,coordinadora limpieza,000
2065,profesora staff,231
2066,directora de carrera dere,231
2067,coordinadora docente,235
2068,tc parvulos,234
2069,aux de ase aseo,911
2070,auxiliar y ornato,000
2071,ternedera,000
2072,educadora de tarto direct,234
2073,aseadir de limpieza,911
2074,tecnico atenc de parvulos,361
2075,tec en educadora diferenc,361
2076,asitente educacion,361
2077,asistente educador,361
2078,asitente adulto mayor,532
2079,orientadora en sala,235
2080,educadora lengua,234
2081,encargada comunal de salu,000
2082,jefe de ciclo junior,235
2083,profersor,231
2084,fonaudiologa,224
2085,profesora programa inte,235
2086,profesora de lenguaje em,234
2087,operario de ornato,000
2088,andaribel,000
2089,profesora enca conv escol,234
2090,inspectora general docent,235
2091,auxiliar de apoyo y aseo,911
2092,profesora domiciliaria,235
2093,asiste aula,531
2094,profesora de eeff,235
2095,cirugano dentista,224
2096,tens en educa,361
2097,tens ginecologia,222
2098,ayudante de maestra,531
2099,lavador,912
2100,ejecutiva de imagenologia,224
2101,encargada de omil,000
2102,profesora ens media,232
2103,profesora ed tecnologica,232
2104,asistene de aula,531
2105,tecnico ed difere,000
2106,directora y prof colegio,231
2107,eduadora de parvulo,234
2108,auxiliares de maestro,361
2109,asistente de eduacion,361
2110,administracion y profesor,232
2111,medico becada de medicina,221
2112,tens de colegio,361
2113,interventora clinica,000
2114,profe de artes,232
2115,educadora de parvu,234
2116,promotora ordenadora,000
2117,asistente de lavado,912
2118,prof de medio ambiente,231
2119,matrona de ronda,222
2120,tecodontologia,224
2121,romanera,000
2122,coordinadora doctorado,231
2123,labores limpieza,911
2124,coordinadora de capacitac,000
2125,para medico,221
2126,jefa de depto lenguaje,231
2127,fascilitador,235
2128,auxiliar de adulto mayor,532
2129,tec educacion,361
2130,inspector de vida escolar,531
2131,enfermera oncologia,222
2132,axuiliar de aseo,911
2133,labores de picker,000
2134,operaria de aseo industri,912
2135,psicologa y docente,000
2136,intervencion clinica,000
2137,auxiliar de aser,911
2138,progfesora,234
2139,prof de ingles,234
2140,nutricionista fiscalizado,224
2141,enc de convivencia,000
2142,educadora movil,234
2143,directora y educadora de,235
2144,ayudante de mantencion,000
2145,coordinadora praise,000
2146,psicologa urgencia,000
2147,asistente integral cuidad,532
2148,intervacion clinica,224
